date,Prefecture,Suicide,Wellbing,Worry,Boredom,Contentment,Divorce,Impairment,Irritability,Loneliness,Panic,Sadness,Sleep,Stress,
2020-03-11,JP-37,0,44,0,0,0,24,12,0,0,0,0,25,27,
2020-03-12,JP-37,0,0,0,0,0,12,35,0,0,0,0,0,0,
2020-03-13,JP-37,42,0,0,0,0,11,11,0,0,0,0,26,0,
2020-03-14,JP-37,0,0,0,0,0,24,37,0,0,0,0,0,0,
2020-03-15,JP-37,0,0,0,0,0,11,11,0,0,0,0,0,27,
2020-03-16,JP-37,0,0,0,0,0,24,0,0,0,0,0,25,54,
2020-03-17,JP-37,0,0,0,0,0,0,12,0,0,0,0,24,0,
2020-03-18,JP-37,0,0,0,60,0,12,12,0,0,0,0,0,28,
2020-03-19,JP-37,0,0,0,0,0,11,0,0,0,0,0,0,0,
2020-03-20,JP-37,0,0,51,0,0,11,11,0,0,0,0,0,28,
2020-03-21,JP-37,0,42,0,0,0,0,11,0,0,0,0,0,0,
2020-03-22,JP-37,0,0,0,0,0,11,11,0,0,0,0,25,0,
2020-03-23,JP-37,0,0,0,0,0,0,11,0,0,0,0,24,51,
2020-03-24,JP-37,0,0,0,0,0,0,24,0,0,0,0,0,28,
2020-03-25,JP-37,0,43,0,0,0,12,12,0,0,40,0,27,29,
2020-03-26,JP-37,45,45,0,0,0,0,24,0,0,0,0,0,0,
2020-03-27,JP-37,0,0,0,0,29,11,32,0,0,0,0,0,0,
2020-03-28,JP-37,0,0,0,0,0,12,0,0,0,0,0,24,0,
2020-03-29,JP-37,0,0,0,0,0,0,12,0,0,0,0,0,56,
2020-03-30,JP-37,0,41,49,0,0,11,11,0,0,36,0,24,0,
2020-03-31,JP-37,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-01,JP-37,45,45,0,0,0,0,12,0,0,0,0,0,0,
2020-04-02,JP-37,0,0,0,0,0,0,36,0,0,0,0,0,0,
2020-04-03,JP-37,42,0,0,0,0,23,11,0,0,0,0,26,28,
2020-04-04,JP-37,0,0,54,0,0,0,24,0,0,0,0,0,28,
2020-04-05,JP-37,0,0,0,0,0,0,36,0,0,38,0,26,28,
2020-04-06,JP-37,0,0,0,0,0,0,13,0,0,0,0,0,57,
2020-04-07,JP-37,0,0,0,0,0,12,36,0,0,41,0,54,0,
2020-04-08,JP-37,0,0,53,0,0,0,24,0,0,0,0,0,0,
2020-04-09,JP-37,0,44,53,0,0,12,12,0,0,0,0,27,0,
2020-04-10,JP-37,0,41,0,0,0,11,22,0,0,38,0,0,0,
2020-04-11,JP-37,42,0,0,0,0,23,23,0,0,36,0,0,26,
2020-04-12,JP-37,0,39,0,0,0,43,10,0,0,0,0,22,0,
2020-04-13,JP-37,0,0,0,0,0,0,21,0,0,0,0,23,0,
2020-04-14,JP-37,0,0,0,0,0,0,10,0,0,0,0,0,0,
2020-04-15,JP-37,0,0,0,0,0,0,11,0,0,35,0,0,25,
2020-04-16,JP-37,0,0,46,0,0,10,10,0,0,0,0,0,24,
2020-04-17,JP-37,0,37,0,0,0,30,20,0,0,0,36,0,0,
2020-04-18,JP-37,76,0,0,0,0,21,21,0,0,0,0,68,0,
2020-04-19,JP-37,0,0,45,0,0,20,10,0,0,33,0,0,24,
2020-04-20,JP-37,75,0,0,0,0,10,20,0,0,32,0,0,0,
2020-04-21,JP-37,0,0,0,0,0,10,31,0,0,0,0,0,23,
2020-04-22,JP-37,0,38,0,0,0,0,10,0,0,36,0,0,0,
2020-04-23,JP-37,37,0,0,0,0,20,30,0,0,0,0,21,0,
2020-04-24,JP-37,0,0,0,0,0,11,0,0,0,33,0,0,48,
2020-04-25,JP-37,76,38,0,0,0,0,21,0,0,0,0,0,0,
2020-04-26,JP-37,38,38,0,0,26,21,10,0,0,0,0,0,0,
2020-04-27,JP-37,0,0,0,0,0,11,32,0,0,0,0,0,23,
2020-04-28,JP-37,79,0,0,0,0,11,32,0,0,0,0,0,48,
2020-04-29,JP-37,0,0,0,0,0,20,10,0,0,0,0,0,24,
2020-04-30,JP-37,68,0,0,0,0,9,0,0,0,0,0,21,0,
2020-05-01,JP-37,0,0,0,0,0,20,40,0,0,0,0,22,24,
2020-05-02,JP-37,0,0,0,0,55,0,0,0,0,0,0,0,48,
2020-05-03,JP-37,0,0,0,0,0,10,0,0,0,0,36,21,0,
2020-05-04,JP-37,0,0,0,0,0,21,42,0,0,0,0,43,0,
2020-05-05,JP-37,0,0,0,0,0,9,18,0,0,0,0,0,0,
2020-05-06,JP-37,35,0,0,0,0,28,38,0,0,0,36,0,93,
2020-05-07,JP-37,0,37,0,0,0,0,0,0,0,0,0,44,0,
2020-05-08,JP-37,0,0,0,0,0,11,42,0,0,0,0,0,0,
2020-05-09,JP-37,36,36,0,0,0,0,39,0,0,0,36,43,0,
2020-05-10,JP-37,37,0,0,0,0,0,100,0,0,33,0,22,71,
2020-05-11,JP-37,0,41,0,0,0,22,11,0,0,0,0,23,25,
2020-03-10,JP-38,0,0,58,0,0,38,13,0,0,0,0,46,75,
2020-03-11,JP-38,0,0,0,0,0,42,27,0,0,37,0,25,0,
2020-03-12,JP-38,0,0,0,0,34,0,13,0,0,36,0,0,0,
2020-03-13,JP-38,25,0,0,0,0,13,0,0,0,0,0,24,0,
2020-03-14,JP-38,0,0,0,0,0,13,52,0,0,0,0,0,0,
2020-03-15,JP-38,0,0,0,0,0,13,13,0,0,36,0,0,0,
2020-03-16,JP-38,0,0,0,0,0,13,13,0,0,0,0,46,0,
2020-03-17,JP-38,0,0,0,0,0,13,66,0,0,0,0,24,26,
2020-03-18,JP-38,0,0,30,0,34,0,26,0,0,0,0,0,26,
2020-03-19,JP-38,0,0,0,0,34,13,27,0,0,36,0,0,53,
2020-03-20,JP-38,0,0,0,65,0,38,51,0,0,0,0,23,0,
2020-03-21,JP-38,0,0,0,0,0,39,13,0,0,0,0,48,26,
2020-03-22,JP-38,0,0,0,0,0,13,13,0,0,35,0,23,0,
2020-03-23,JP-38,0,0,0,0,0,27,40,0,0,0,0,25,53,
2020-03-24,JP-38,0,0,0,0,0,0,27,0,0,37,0,25,0,
2020-03-25,JP-38,0,0,30,0,0,13,27,0,0,0,0,49,53,
2020-03-26,JP-38,0,0,0,0,0,13,13,0,0,0,0,49,53,
2020-03-27,JP-38,0,0,0,0,0,25,25,0,0,0,0,46,0,
2020-03-28,JP-38,0,24,29,0,0,13,89,0,0,0,0,47,0,
2020-03-29,JP-38,0,24,0,0,0,13,50,0,0,0,0,46,25,
2020-03-30,JP-38,25,0,0,0,0,13,39,0,0,0,0,0,52,
2020-03-31,JP-38,0,0,0,0,0,12,12,0,0,35,0,23,0,
2020-04-01,JP-38,0,24,0,0,0,0,13,0,0,0,0,23,75,
2020-04-02,JP-38,25,0,30,0,0,26,52,0,0,0,0,0,25,
2020-04-03,JP-38,23,0,0,0,0,12,12,0,0,0,0,0,23,
2020-04-04,JP-38,0,0,0,0,0,13,0,0,0,0,0,0,0,
2020-04-05,JP-38,0,0,0,0,0,39,26,0,0,36,0,0,78,
2020-04-06,JP-38,48,0,29,0,0,0,13,0,0,35,0,0,49,
2020-04-07,JP-38,0,25,0,0,0,13,26,0,0,0,0,0,0,
2020-04-08,JP-38,0,0,0,0,34,13,40,0,0,0,0,49,0,
2020-04-09,JP-38,100,0,0,0,0,39,52,0,0,0,0,24,0,
2020-04-10,JP-38,0,0,0,0,0,0,27,0,0,0,0,24,0,
2020-04-11,JP-38,0,24,0,0,31,12,25,0,0,0,0,0,0,
2020-04-12,JP-38,45,0,27,0,60,12,70,0,0,32,0,21,0,
2020-04-13,JP-38,23,0,28,0,0,0,24,0,0,0,0,44,0,
2020-04-14,JP-38,24,0,0,0,0,26,26,0,0,0,0,0,0,
2020-04-15,JP-38,23,0,0,0,0,0,37,0,0,0,0,22,0,
2020-04-16,JP-38,45,0,0,0,0,12,47,0,0,0,0,21,93,
2020-04-17,JP-38,43,0,27,0,0,11,57,0,0,0,0,21,0,
2020-04-18,JP-38,22,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-19,JP-38,22,0,0,0,0,12,47,0,0,0,0,0,46,
2020-04-20,JP-38,0,0,0,0,0,23,11,0,0,31,0,0,67,
2020-04-21,JP-38,0,0,0,0,31,0,36,0,0,32,0,21,46,
2020-04-22,JP-38,24,0,0,0,0,0,50,0,0,0,0,23,0,
2020-04-23,JP-38,0,0,0,0,31,12,35,0,0,0,0,0,0,
2020-04-24,JP-38,73,24,0,0,0,13,63,0,0,0,0,0,25,
2020-04-25,JP-38,23,0,28,0,0,12,12,0,0,0,0,44,23,
2020-04-26,JP-38,22,0,0,0,0,0,47,0,0,0,0,21,23,
2020-04-27,JP-38,23,0,0,0,0,12,12,0,0,0,0,0,24,
2020-04-28,JP-38,23,23,0,0,0,0,12,0,0,0,38,22,0,
2020-04-29,JP-38,0,0,0,0,0,36,47,0,0,0,0,0,23,
2020-04-30,JP-38,0,0,25,0,0,11,22,0,0,0,0,20,0,
2020-05-01,JP-38,0,0,0,0,0,0,24,0,0,0,38,0,24,
2020-05-02,JP-38,22,0,0,0,0,23,0,0,0,0,0,0,0,
2020-05-03,JP-38,64,0,0,55,0,11,22,0,0,0,0,21,0,
2020-05-04,JP-38,22,0,0,0,0,47,46,0,0,0,0,0,23,
2020-05-05,JP-38,0,0,0,0,0,11,33,0,0,0,0,0,0,
2020-05-06,JP-38,22,0,0,0,0,11,69,0,0,0,0,0,45,
2020-05-07,JP-38,0,23,28,0,0,0,24,0,0,0,0,0,0,
2020-05-08,JP-38,21,0,0,0,0,11,67,0,0,31,0,0,22,
2020-05-09,JP-38,44,22,0,0,0,34,23,0,0,0,0,21,0,
2020-05-10,JP-38,22,0,0,0,0,0,57,0,0,31,0,0,68,
2020-05-11,JP-38,0,0,29,0,0,13,50,0,0,0,0,23,0,
2020-03-10,JP-39,0,20,0,0,0,0,44,0,0,0,0,0,0,
2020-03-11,JP-39,0,0,0,0,0,16,95,0,0,0,0,30,32,
2020-03-12,JP-39,0,0,0,0,0,0,31,0,0,0,0,29,0,
2020-03-13,JP-39,0,0,0,0,0,31,16,0,0,0,0,0,64,
2020-03-14,JP-39,0,0,0,0,0,16,0,0,0,0,0,0,0,
2020-03-15,JP-39,0,0,0,0,0,16,16,0,0,0,0,0,0,
2020-03-16,JP-39,0,0,0,0,0,15,31,0,0,0,0,0,0,
2020-03-17,JP-39,0,0,0,0,0,16,16,0,0,0,0,0,0,
2020-03-18,JP-39,0,0,0,0,0,33,33,0,0,0,0,31,0,
2020-03-19,JP-39,0,0,0,0,0,31,31,0,0,0,0,30,0,
2020-03-20,JP-39,22,0,0,0,0,15,0,0,0,0,0,29,0,
2020-03-21,JP-39,0,0,0,0,0,0,16,0,0,0,0,0,33,
2020-03-22,JP-39,0,0,0,0,0,16,16,0,0,0,0,30,0,
2020-03-23,JP-39,22,0,0,0,0,0,15,0,0,0,0,0,31,
2020-03-24,JP-39,22,0,0,0,0,0,0,0,0,0,0,0,31,
2020-03-25,JP-39,0,0,0,0,0,0,51,0,0,0,0,32,0,
2020-03-26,JP-39,0,0,0,0,0,16,48,0,0,0,0,0,0,
2020-03-27,JP-39,0,0,0,0,0,0,46,0,0,44,0,0,0,
2020-03-28,JP-39,0,0,0,0,39,31,15,0,0,0,0,29,0,
2020-03-29,JP-39,0,0,0,0,0,16,32,0,0,0,0,0,0,
2020-03-30,JP-39,20,0,0,0,0,0,30,0,0,42,0,0,0,
2020-03-31,JP-39,0,0,0,0,0,0,15,0,0,0,0,0,0,
2020-04-01,JP-39,0,0,25,0,0,0,0,0,0,0,0,29,31,
2020-04-02,JP-39,0,0,0,0,0,32,0,0,0,0,0,30,0,
2020-04-03,JP-39,22,0,0,0,0,15,15,0,0,0,0,29,0,
2020-04-04,JP-39,0,0,0,0,0,0,16,0,0,0,0,0,0,
2020-04-05,JP-39,0,0,0,80,0,16,16,0,0,0,0,31,33,
2020-04-06,JP-39,0,0,0,0,42,0,16,0,0,0,0,0,0,
2020-04-07,JP-39,21,0,0,0,0,0,0,0,0,0,51,30,0,
2020-04-08,JP-39,0,0,25,0,0,0,47,0,0,0,0,0,32,
2020-04-09,JP-39,21,0,0,0,0,15,15,0,0,41,0,27,30,
2020-04-10,JP-39,0,0,0,0,0,0,31,0,0,0,0,0,0,
2020-04-11,JP-39,59,0,0,0,0,0,0,0,0,0,0,0,59,
2020-04-12,JP-39,0,0,0,0,0,0,41,0,0,38,0,0,0,
2020-04-13,JP-39,20,0,0,0,0,0,29,0,0,0,0,27,0,
2020-04-14,JP-39,42,0,0,0,0,0,15,0,0,0,0,57,0,
2020-04-15,JP-39,21,0,0,0,0,0,15,0,0,0,0,0,0,
2020-04-16,JP-39,58,0,0,0,0,43,28,0,0,0,0,53,0,
2020-04-17,JP-39,100,0,0,0,0,0,26,0,0,0,0,0,27,
2020-04-18,JP-39,20,0,0,0,0,56,14,0,0,0,0,0,29,
2020-04-19,JP-39,40,0,0,0,0,0,0,0,0,0,0,0,0,
2020-04-20,JP-39,77,0,0,0,0,15,30,0,0,0,0,0,31,
2020-04-21,JP-39,19,0,0,0,0,0,70,0,0,0,0,0,29,
2020-04-22,JP-39,20,0,0,0,0,0,43,0,0,0,0,0,29,
2020-04-23,JP-39,56,0,0,0,0,14,41,0,0,0,0,0,56,
2020-04-24,JP-39,19,0,0,0,0,15,29,0,0,41,0,0,0,
2020-04-25,JP-39,0,0,0,0,0,29,29,0,0,0,0,0,30,
2020-04-26,JP-39,21,21,0,0,0,0,14,0,0,0,0,81,0,
2020-04-27,JP-39,38,0,0,0,0,0,28,0,0,0,0,0,0,
2020-04-28,JP-39,19,0,0,0,0,15,44,0,0,0,0,0,60,
2020-04-29,JP-39,0,18,0,0,0,43,14,0,0,0,0,27,0,
2020-04-30,JP-39,17,0,0,0,0,0,26,0,0,0,41,24,0,
2020-05-01,JP-39,0,0,0,0,0,14,0,0,0,40,0,0,0,
2020-05-02,JP-39,54,0,0,0,0,29,14,0,0,0,0,0,30,
2020-05-03,JP-39,35,0,0,0,0,14,28,0,0,0,0,0,0,
2020-05-04,JP-39,18,0,0,0,0,0,0,0,0,0,0,0,28,
2020-05-05,JP-39,0,0,0,0,0,0,13,0,0,36,0,24,26,
2020-05-06,JP-39,0,0,22,0,0,13,0,0,0,0,0,24,26,
2020-05-07,JP-39,19,0,23,0,0,27,55,0,0,0,0,26,0,
2020-05-08,JP-39,0,0,0,0,0,0,29,0,0,41,0,0,0,
2020-05-09,JP-39,19,0,0,0,0,0,0,0,0,0,0,0,29,
2020-05-10,JP-39,19,0,0,0,0,14,28,0,0,0,0,0,0,
2020-05-11,JP-39,0,0,0,0,39,0,45,0,0,0,0,0,31,
2020-03-10,JP-40,19,0,0,0,5,4,20,0,0,0,0,24,39,
2020-03-11,JP-40,20,10,0,0,0,14,25,0,0,0,0,13,14,
2020-03-12,JP-40,29,10,12,0,5,13,16,0,0,37,0,37,13,
2020-03-13,JP-40,20,0,0,0,5,9,27,0,0,74,0,13,14,
2020-03-14,JP-40,30,10,0,0,0,14,19,0,0,19,0,0,42,
2020-03-15,JP-40,20,30,49,0,0,9,19,0,0,0,0,39,14,
2020-03-16,JP-40,30,30,24,0,5,23,21,0,0,19,0,39,28,
2020-03-17,JP-40,10,10,0,10,0,16,16,0,78,19,0,0,28,
2020-03-18,JP-40,31,0,24,0,5,9,19,0,0,0,0,39,42,
2020-03-19,JP-40,0,10,0,0,0,18,37,0,0,37,22,25,14,
2020-03-20,JP-40,10,0,24,0,5,12,14,0,0,38,0,13,14,
2020-03-21,JP-40,0,0,12,0,13,9,7,0,0,19,0,26,14,
2020-03-22,JP-40,20,0,0,0,0,20,27,0,0,0,0,13,14,
2020-03-23,JP-40,0,0,35,0,0,18,18,0,0,18,0,12,27,
2020-03-24,JP-40,19,19,0,0,0,7,13,0,0,37,0,25,13,
2020-03-25,JP-40,10,0,0,0,0,7,30,0,0,0,85,13,41,
2020-03-26,JP-40,0,10,0,0,5,27,23,0,0,19,0,0,27,
2020-03-27,JP-40,0,0,0,0,0,7,17,0,0,0,0,36,0,
2020-03-28,JP-40,28,9,0,10,0,7,9,0,0,18,0,24,26,
2020-03-29,JP-40,29,0,0,0,13,9,18,0,0,19,0,25,14,
2020-03-30,JP-40,18,0,0,0,0,15,25,0,0,0,20,35,50,
2020-03-31,JP-40,18,9,0,0,0,9,15,0,0,18,0,23,13,
2020-04-01,JP-40,27,0,0,0,0,8,25,0,0,0,39,23,37,
2020-04-02,JP-40,18,0,22,0,0,8,10,0,0,0,0,0,75,
2020-04-03,JP-40,28,9,0,0,10,4,13,0,0,36,0,0,13,
2020-04-04,JP-40,10,0,12,0,5,13,18,0,0,18,41,36,26,
2020-04-05,JP-40,19,19,0,0,10,4,11,0,0,18,41,12,51,
2020-04-06,JP-40,9,18,11,0,0,11,23,0,0,18,0,35,13,
2020-04-07,JP-40,0,9,0,0,0,10,18,0,0,0,0,34,49,
2020-04-08,JP-40,18,0,0,10,0,8,19,0,0,35,0,23,25,
2020-04-09,JP-40,9,0,11,0,0,8,23,0,0,0,0,34,62,
2020-04-10,JP-40,18,0,0,0,0,12,12,0,0,0,0,23,37,
2020-04-11,JP-40,18,9,0,0,0,8,13,0,0,0,0,0,50,
2020-04-12,JP-40,9,0,20,0,5,12,12,0,0,33,19,22,71,
2020-04-13,JP-40,17,0,0,0,5,10,24,0,0,17,0,22,60,
2020-04-14,JP-40,9,9,0,0,0,8,33,0,0,0,0,46,37,
2020-04-15,JP-40,18,0,11,0,0,16,35,0,0,17,0,11,12,
2020-04-16,JP-40,0,0,20,0,0,8,28,0,0,17,0,33,59,
2020-04-17,JP-40,34,0,0,0,0,12,30,0,0,0,36,11,47,
2020-04-18,JP-40,9,18,0,0,0,12,22,0,0,0,0,45,48,
2020-04-19,JP-40,34,0,0,0,5,16,14,0,0,32,0,44,58,
2020-04-20,JP-40,26,26,0,10,5,10,30,0,0,17,0,22,12,
2020-04-21,JP-40,17,17,0,0,0,6,10,0,0,0,0,11,12,
2020-04-22,JP-40,36,9,11,0,0,17,25,0,0,17,19,57,50,
2020-04-23,JP-40,42,8,10,0,0,2,15,0,0,32,0,43,46,
2020-04-24,JP-40,54,18,11,0,0,6,15,0,0,17,0,34,50,
2020-04-25,JP-40,27,0,0,0,0,18,8,0,0,51,38,34,24,
2020-04-26,JP-40,26,9,20,0,0,10,12,0,0,17,19,45,12,
2020-04-27,JP-40,43,26,0,10,5,10,28,0,0,17,0,0,23,
2020-04-28,JP-40,9,17,0,0,0,10,18,0,0,0,0,78,48,
2020-04-29,JP-40,35,0,0,0,0,6,20,0,0,17,0,22,24,
2020-04-30,JP-40,8,0,0,0,0,11,16,0,0,15,0,51,32,
2020-05-01,JP-40,26,0,0,0,0,10,14,0,0,17,0,22,24,
2020-05-02,JP-40,18,0,22,0,0,12,16,0,0,17,19,22,48,
2020-05-03,JP-40,8,0,0,0,0,0,11,0,0,47,0,32,22,
2020-05-04,JP-40,42,8,20,0,5,8,25,0,0,15,0,32,11,
2020-05-05,JP-40,33,0,0,0,5,6,26,0,0,31,0,21,22,
2020-05-06,JP-40,17,0,0,0,5,15,21,0,0,0,17,32,45,
2020-05-07,JP-40,26,0,11,10,0,8,18,0,0,0,0,44,58,
2020-05-08,JP-40,17,0,11,0,0,10,22,0,0,32,0,11,82,
2020-05-09,JP-40,25,0,10,0,5,0,21,0,0,32,0,0,46,
2020-05-10,JP-40,35,9,11,0,0,12,14,0,0,17,0,11,71,
2020-05-11,JP-40,17,0,11,10,0,10,18,0,0,0,0,45,48,
2020-03-10,JP-41,0,0,0,0,0,0,36,0,0,0,0,25,0,
2020-03-11,JP-41,0,0,0,0,0,0,0,0,0,0,0,26,0,
2020-03-12,JP-41,0,0,0,0,0,36,0,0,0,0,0,25,27,
2020-03-13,JP-41,0,29,0,0,0,23,12,0,0,0,0,0,0,
2020-03-14,JP-41,0,0,37,0,0,12,24,0,0,0,0,0,0,
2020-03-15,JP-41,0,0,0,0,0,11,23,0,0,0,0,24,0,
2020-03-16,JP-41,0,0,0,0,0,0,25,0,0,0,0,0,28,
2020-03-17,JP-41,31,0,37,0,0,0,0,0,0,0,0,0,0,
2020-03-18,JP-41,0,0,0,0,0,26,26,0,0,0,0,27,29,
2020-03-19,JP-41,0,0,0,0,0,0,0,0,0,0,0,0,29,
2020-03-20,JP-41,0,0,36,0,0,0,24,0,0,0,0,0,0,
2020-03-21,JP-41,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-22,JP-41,28,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-23,JP-41,0,0,0,0,31,0,12,0,0,0,0,0,27,
2020-03-24,JP-41,0,0,0,0,0,0,13,0,0,0,0,27,0,
2020-03-25,JP-41,31,0,0,0,0,0,24,0,0,0,0,0,28,
2020-03-26,JP-41,31,0,0,0,0,12,25,0,0,0,0,0,28,
2020-03-27,JP-41,0,0,0,0,0,12,23,0,0,36,0,0,0,
2020-03-28,JP-41,30,0,36,0,0,0,12,0,0,0,0,0,0,
2020-03-29,JP-41,0,0,0,0,0,12,12,0,0,0,0,0,0,
2020-03-30,JP-41,0,0,0,0,0,0,12,0,0,0,0,0,0,
2020-03-31,JP-41,29,29,0,0,0,12,0,0,0,0,41,0,26,
2020-04-01,JP-41,30,0,0,0,0,35,24,0,0,0,0,0,0,
2020-04-02,JP-41,0,0,0,0,0,0,12,0,0,0,0,0,0,
2020-04-03,JP-41,0,0,0,0,0,0,0,0,0,0,0,26,0,
2020-04-04,JP-41,29,0,0,0,29,47,0,0,0,0,0,0,26,
2020-04-05,JP-41,0,0,0,0,0,0,23,0,0,0,0,0,0,
2020-04-06,JP-41,0,0,0,0,0,13,39,0,0,0,0,0,57,
2020-04-07,JP-41,0,0,0,0,0,0,24,0,0,0,0,0,0,
2020-04-08,JP-41,0,30,0,0,0,0,0,0,0,0,0,0,0,
2020-04-09,JP-41,0,29,0,0,0,0,35,0,0,0,0,0,0,
2020-04-10,JP-41,0,0,0,0,0,0,12,0,0,0,0,0,28,
2020-04-11,JP-41,29,0,0,0,0,11,34,0,0,0,0,24,0,
2020-04-12,JP-41,0,0,0,0,29,0,0,0,0,0,0,0,0,
2020-04-13,JP-41,61,0,0,0,0,0,12,0,0,0,0,25,55,
2020-04-14,JP-41,0,0,0,0,29,11,46,0,0,0,41,0,0,
2020-04-15,JP-41,0,0,0,0,0,0,60,0,0,37,0,25,27,
2020-04-16,JP-41,30,0,0,0,0,12,12,0,0,0,0,0,0,
2020-04-17,JP-41,0,0,0,0,0,11,32,0,0,0,0,44,47,
2020-04-18,JP-41,29,0,0,0,0,0,11,0,0,0,0,24,26,
2020-04-19,JP-41,0,0,0,0,0,0,21,0,0,0,0,0,23,
2020-04-20,JP-41,0,0,0,0,0,22,34,0,0,0,0,0,0,
2020-04-21,JP-41,28,0,0,0,0,11,0,0,0,0,0,23,25,
2020-04-22,JP-41,0,0,0,0,0,11,11,0,0,0,0,0,0,
2020-04-23,JP-41,25,0,0,0,0,0,30,0,0,0,0,0,0,
2020-04-24,JP-41,0,0,0,0,0,11,32,0,0,0,0,22,24,
2020-04-25,JP-41,0,0,0,0,0,10,0,0,0,0,0,21,0,
2020-04-26,JP-41,26,0,0,0,0,20,10,0,0,32,0,21,0,
2020-04-27,JP-41,0,0,0,0,0,10,0,0,0,0,0,21,23,
2020-04-28,JP-41,27,0,0,0,0,11,11,0,0,0,0,0,48,
2020-04-29,JP-41,0,0,0,0,0,11,32,0,0,0,0,22,0,
2020-04-30,JP-41,0,0,0,0,0,0,20,0,0,0,0,0,0,
2020-05-01,JP-41,0,0,0,0,0,0,0,0,0,0,0,0,22,
2020-05-02,JP-41,0,0,0,0,0,30,10,0,0,0,0,0,0,
2020-05-03,JP-41,24,0,0,0,0,0,10,0,0,0,0,20,21,
2020-05-04,JP-41,26,0,0,0,0,20,20,0,0,0,0,21,0,
2020-05-05,JP-41,0,0,0,0,0,9,0,0,0,29,0,0,0,
2020-05-06,JP-41,0,0,0,0,0,19,19,0,0,0,0,0,0,
2020-05-07,JP-41,0,0,0,0,0,0,21,0,0,0,0,44,0,
2020-05-08,JP-41,0,0,0,0,0,11,22,0,0,0,39,0,0,
2020-05-09,JP-41,0,0,0,0,0,0,33,0,0,0,0,0,0,
2020-05-10,JP-41,0,0,0,0,0,11,53,0,0,0,0,0,0,
2020-05-11,JP-41,55,0,0,0,0,0,22,0,0,0,0,22,49,
2020-03-10,JP-42,38,0,0,0,0,0,0,0,0,38,0,0,0,
2020-03-11,JP-42,0,0,0,0,0,0,33,0,0,37,0,0,27,
2020-03-12,JP-42,0,0,0,0,0,18,36,0,0,0,0,0,29,
2020-03-13,JP-42,0,0,0,0,0,36,18,0,0,0,0,0,0,
2020-03-14,JP-42,0,0,0,0,0,0,18,0,0,0,0,0,0,
2020-03-15,JP-42,0,0,0,0,0,0,35,0,0,0,0,27,0,
2020-03-16,JP-42,0,0,0,0,0,17,17,0,0,0,0,0,29,
2020-03-17,JP-42,38,0,0,0,0,36,18,0,0,0,0,0,0,
2020-03-18,JP-42,82,0,0,0,0,0,17,0,0,0,0,0,0,
2020-03-19,JP-42,80,0,0,0,0,37,37,0,0,0,0,0,0,
2020-03-20,JP-42,0,0,0,0,0,0,34,0,0,0,0,0,0,
2020-03-21,JP-42,0,0,0,0,0,0,17,0,0,0,0,0,0,
2020-03-22,JP-42,0,0,46,0,0,0,33,0,0,0,0,0,0,
2020-03-23,JP-42,0,0,48,0,0,49,32,0,0,0,0,0,26,
2020-03-24,JP-42,0,0,0,0,0,18,36,0,0,0,0,0,0,
2020-03-25,JP-42,0,0,0,90,0,18,35,0,0,0,0,0,0,
2020-03-26,JP-42,0,0,47,0,47,0,54,0,0,0,0,0,30,
2020-03-27,JP-42,39,0,0,0,0,0,16,0,0,0,0,0,0,
2020-03-28,JP-42,0,0,0,0,0,0,35,0,0,0,0,0,0,
2020-03-29,JP-42,0,0,0,0,0,18,0,0,0,0,0,0,0,
2020-03-30,JP-42,0,0,0,0,0,0,16,0,0,0,0,0,0,
2020-03-31,JP-42,0,0,0,0,0,17,0,0,0,0,0,0,0,
2020-04-01,JP-42,0,0,0,0,0,16,33,0,0,0,0,25,0,
2020-04-02,JP-42,0,0,0,0,0,16,0,0,0,0,0,0,0,
2020-04-03,JP-42,0,0,0,0,0,32,16,0,0,0,0,0,27,
2020-04-04,JP-42,0,0,0,0,0,0,17,0,0,0,0,0,28,
2020-04-05,JP-42,0,0,0,0,0,0,17,0,0,0,0,0,0,
2020-04-06,JP-42,0,0,0,0,0,0,16,0,0,0,0,25,0,
2020-04-07,JP-42,0,0,0,0,0,17,17,0,0,0,0,0,29,
2020-04-08,JP-42,0,41,0,0,0,0,0,0,0,0,0,0,29,
2020-04-09,JP-42,44,0,0,0,0,19,19,0,0,0,0,0,62,
2020-04-10,JP-42,0,0,0,0,0,0,19,0,0,0,0,0,0,
2020-04-11,JP-42,0,0,0,0,0,18,36,0,0,0,0,0,0,
2020-04-12,JP-42,39,0,0,0,0,0,33,0,0,0,0,0,27,
2020-04-13,JP-42,43,0,0,0,0,0,37,0,0,0,48,0,31,
2020-04-14,JP-42,0,0,0,0,0,0,37,0,0,0,0,0,0,
2020-04-15,JP-42,0,0,0,0,0,0,18,0,0,0,0,27,0,
2020-04-16,JP-42,0,0,0,0,0,17,17,0,0,0,0,0,0,
2020-04-17,JP-42,0,0,0,0,0,0,17,0,0,0,0,0,0,
2020-04-18,JP-42,37,0,0,0,0,16,16,0,0,0,0,24,52,
2020-04-19,JP-42,0,0,0,0,0,0,30,0,0,0,0,23,25,
2020-04-20,JP-42,0,0,0,0,0,16,16,0,0,0,0,0,0,
2020-04-21,JP-42,0,0,0,0,0,0,71,0,0,0,0,27,0,
